trial,stack,class,duration,H_amp,V_amp,H_vel,V_vel,EyeRT,ArmRT,arm_duration,ArmRT2,button1,button2,delay,sac ang,targR,targL
60750,66,6,64,12.76,-14.31,320.41,-379.53,299,319,136,327,1,4,400,-48.27711833265,135,-45
39,66,7,64,0.71,14.99,17.28,382.72,195,309,163,319,4,1,100,87.2882172541534,90,-90
76,66,7,70,-1.38,18.95,-47.68,466.48,293,308,168,331,4,1,400,94.1651106483457,90,-90
102,66,7,62,-7.2,-10.03,-200.83,-255.02,261,306,153,328,1,4,500,-125.672541914227,90,-90
10141,66,7,96,1.87,17.35,42.56,379.64,229,310,149,326,1,4,0,83.8483520953964,90,-90
10187,66,7,72,2.22,24.27,51.18,592.24,315,319,180,345,4,1,0,84.7736443266445,90,-90
10213,66,7,68,-4.61,16.83,-132.37,422.62,187,305,148,308,1,4,500,105.318473479674,90,-90
20280,66,7,72,0.84,15.21,14.33,365.58,207,332,175,358,4,1,100,86.8389471722906,90,-90
20319,66,7,82,0.48,13.64,11.62,326.47,183,294,168,322,4,1,200,87.9845579202596,90,-90
20359,66,7,92,1.19,15.26,31.95,339.67,177,286,156,310,4,1,0,85.5410044748543,90,-90
30398,66,7,112,-0.28,14.69,-8.03,312.7,115,223,135,252,4,1,400,91.091958874753,90,-90
30415,66,7,70,-1.48,17.37,-40.46,434.65,195,321,150,358,4,1,100,94.8700885671601,90,-90
30478,66,7,66,-0.8,10.85,-17.63,265.68,111,220,157,285,4,1,500,94.2169428291686,90,-90
40520,66,7,78,2.53,14.87,61.61,342.43,175,287,139,301,4,1,0,80.3440906087506,90,-90
40538,66,7,72,-0.3,18,-13.84,441.7,125,219,143,246,4,1,0,90.9548412538722,90,-90
40598,66,7,74,-3.63,19.75,-100.69,474.78,105,275,138,313,4,1,100,100.414583919504,90,-90
50608,66,7,74,-2.17,11.42,-52.14,258.47,193,302,179,344,4,1,100,100.758935552332,90,-90
50677,66,7,66,-2.06,16.6,-58.28,420.42,179,287,157,318,4,1,400,97.0740339098763,90,-90
50706,66,7,72,3.33,12.76,91.03,307.28,-65,85,162,124,4,1,300,75.3736424620155,90,-90
60755,66,7,72,-1.33,11.06,-42.41,253.28,-97,185,150,216,4,1,400,96.8570723340993,90,-90
3,66,8,92,15.66,19.27,407.24,439.34,275,310,122,322,4,1,100,50.9005447297765,45,-135
54,66,8,108,16.13,13.55,405.15,276.3,291,304,140,331,1,4,500,40.0319253311946,45,-135
106,66,8,88,14.28,12.89,369.49,267.74,293,345,127,347,1,4,0,42.0713374545488,45,-135
10149,66,8,76,15.99,19.8,402.72,463.24,371,314,139,324,4,1,200,51.0764980098189,45,-135
10172,66,8,108,16.02,19.23,406.77,405.52,305,351,128,354,1,4,0,50.2032219984443,45,-135
10216,66,8,74,14.74,17.06,373.26,397.26,271,310,148,323,4,1,300,49.1726767998265,45,-135
20269,66,8,72,12.33,11.7,324.84,267.33,261,296,135,302,1,4,300,43.4982074776406,45,-135
20315,66,8,76,13.34,15.33,339.09,363.8,-15,39,146,84,1,4,500,48.9705623162686,45,-135
20349,66,8,102,17.45,17.13,451.93,364.11,243,305,132,312,4,1,300,44.4698054913215,45,-135
30372,66,8,88,13.99,15.6,369.15,324.88,267,291,131,303,4,1,300,48.1144080913113,45,-135
30403,66,8,106,14.87,18.82,376.26,403.07,261,293,128,307,4,1,100,51.6871407214391,45,-135
30460,66,8,86,14.68,14.95,378.87,322.99,241,282,135,302,4,1,0,45.5220868142732,45,-135
40515,66,8,88,15.22,19.45,376.78,420.16,261,291,113,300,4,1,400,51.9561347860791,45,-135
40558,66,8,94,15.16,12.38,397.1,252.94,235,308,136,322,4,1,0,39.2358555707626,45,-135
40583,66,8,80,15.18,15.84,385.47,360.06,243,287,130,318,4,1,300,46.2188752351313,45,-135
50632,66,8,74,13.08,15.52,322.89,366.31,283,299,142,321,1,4,0,49.8763632501589,45,-135
50675,66,8,84,13.94,19.38,362.94,431.02,269,302,129,325,4,1,100,54.2726017772003,45,-135
50717,66,8,80,12.55,13.41,315.74,285.17,297,306,115,308,4,1,500,46.8973943274204,45,-135
60721,66,8,80,14.89,14.86,377.92,327.16,273,287,127,302,4,1,300,44.9422227629323,45,-135
trial,stack,class,duration,H_amp,V_amp,H_vel,V_vel,EyeRT,ArmRT,arm_duration,ArmRT2,button1,button2,delay,sac ang,targR,targL
9,66,1,80,16.2,4.14,414.99,66.81,261,343,144,352,4,1,100,14.3354354195201,-0,-180
64,66,1,66,16.44,-1.78,418.51,-56.65,227,310,161,325,1,4,500,-6.17948542636025,-0,-180
93,66,1,62,13.71,-2.95,357.87,-89.74,271,314,127,325,1,4,100,-12.1432668643016,-0,-180
10142,66,1,78,13.55,3.77,350.92,77.42,271,340,134,347,1,4,400,15.5480978107532,-0,-180
10170,66,1,74,16.4,2.53,418.25,41.15,261,310,141,351,1,4,0,8.76978830426652,-0,-180
10209,66,1,102,13.39,2.24,346.78,5.55,289,338,124,343,4,1,500,9.49701327881248,-0,-180
20252,66,1,94,14,5.17,360.92,107.26,207,280,141,303,1,4,200,20.2684678455543,-0,-180
20299,66,1,76,13.39,3.49,349.21,68.9,307,341,130,351,1,4,100,14.6086800617053,-0,-180
20323,66,1,90,15.51,3.08,400.89,47.75,283,349,140,363,1,4,400,11.2317663840244,-0,-180
30368,66,1,66,16.2,-0.78,408.67,-46.43,245,299,134,303,4,1,100,-2.75655687153652,-0,-180
30438,66,1,102,15.64,4.86,403.81,87.15,277,348,116,366,1,4,200,17.2621978663881,-0,-180
30454,66,1,62,14.01,-5.25,369.41,-146.4,273,307,132,335,1,4,200,-20.5425986627984,-0,-180
4,66,2,76,-20.49,17.01,-541.01,404.97,289,338,130,366,1,4,0,140.301863533542,-45,135
68,66,2,76,-16.97,17.7,-453.78,414.07,245,309,111,343,1,4,0,133.793777339545,-45,135
85,66,2,78,-19.61,17.38,-522.91,424.19,261,301,124,321,1,4,400,138.449990089804,-45,135
10146,66,2,100,-22.44,13.6,-596.19,265.36,277,333,127,367,1,4,0,148.781597235654,-45,135
10172,66,2,82,-21.17,14.49,-550.48,331.76,319,285,149,335,1,4,500,145.60995399289,-45,135
10202,66,2,86,-19.12,20.45,-509.28,477.97,293,311,148,350,1,4,300,133.074937831678,-45,135
20249,66,2,78,-16.22,21.97,-420.94,523.73,271,298,123,324,1,4,0,126.437690721015,-45,135
20295,66,2,106,-22.14,17.02,-593.37,310.9,289,306,134,341,1,4,500,142.448921199595,-45,135
20327,66,2,86,-22.14,16.45,-604.3,346.83,297,320,121,374,1,4,0,143.387684429261,-45,135
30380,66,2,78,-20.36,12.83,-535.69,286.97,287,306,138,341,1,4,500,147.782626151154,-45,135
30426,66,2,70,14.72,-24.55,364.15,-644.48,441,307,147,350,1,4,0,-59.0534071423017,-45,135
30469,66,2,84,-20.47,14.45,-538.86,330.74,273,330,160,374,1,4,500,144.78130812735,-45,135
7,66,3,60,-2.72,-13.57,-81.71,-370.14,307,339,141,362,1,4,0,-101.334289471071,-90,90
70,66,3,66,-1.91,-21.27,-59.83,-551.26,239,323,133,349,1,4,100,-95.1312743518576,-90,90
83,66,3,66,-2.01,-21.52,-63.33,-556.21,273,362,127,366,4,1,0,-95.3360300516565,-90,90
10147,66,3,64,-0.86,-14.83,-44.31,-386.34,511,738,140,762,1,4,200,-93.3188972727754,-90,90
10171,66,3,64,0.18,-14.58,-4.78,-389.05,-57,154,129,160,1,4,300,-89.2926806314557,-90,90
10201,66,3,66,-1.07,-19.3,-30.43,-483.76,241,344,109,348,1,4,200,-93.1732532806228,-90,90
20247,66,3,68,-0.24,-18.47,-20.25,-459.4,211,310,178,345,1,4,400,-90.7444620049915,-90,90
20287,66,3,64,-1.79,-19.98,-64.48,-522.43,259,353,137,364,1,4,200,-95.1194378594393,-90,90
20349,66,3,62,0.35,-11.98,8.03,-309.91,271,351,121,356,1,4,100,-88.326559242587,-90,90
30365,66,3,68,1.27,-14.77,12.72,-388.31,269,327,152,358,1,4,100,-85.0855042722692,-90,90
30418,66,3,62,-2.8,-14.53,-80.69,-376.45,273,302,126,316,1,4,100,-100.907463770435,-90,90
30478,66,3,62,-0.45,-16.45,-21.4,-430.57,311,355,175,417,1,4,300,-91.5669709570486,-90,90
22,66,4,70,-20.21,-19.55,-497.12,-473.65,239,321,162,348,4,1,300,-135.95099954144,-135,45
75,66,4,0,0,0,0,0,-99999,281,162,336,4,1,500,0,-135,45
110,66,4,74,-20.58,-15.38,-515.1,-351.28,273,326,171,359,4,1,400,-143.22822674439,-135,45
10137,66,4,68,-20.94,-20.7,-546.42,-516.25,273,347,150,385,4,1,100,-135.33023138368,-135,45
10175,66,4,66,-17.72,-17.05,-454.1,-450.78,269,333,165,359,4,1,500,-136.103923554466,-135,45
10213,66,4,66,-17.94,-16.56,-461.85,-423.03,253,321,156,335,4,1,0,-137.290610042639,-135,45
20255,66,4,66,-18.09,-21.36,-457.9,-555.72,309,355,172,414,4,1,200,-130.261600327692,-135,45
20308,66,4,68,-21.5,-16.32,-547.58,-402.37,263,328,189,345,4,1,400,-142.798965643751,-135,45
20338,66,4,68,-19.42,-20.39,-505.91,-511.92,255,322,174,343,4,1,0,-133.604222266388,-135,45
30372,66,4,68,-20.02,-17.47,-510.77,-426.89,263,281,170,315,4,1,500,-138.891158860061,-135,45
30437,66,4,70,-20.3,-20.07,-513.05,-485.26,287,338,165,371,4,1,400,-135.326427711367,-135,45
30480,66,4,70,-20.18,-22.75,-509.08,-556.53,283,365,168,388,4,1,0,-131.574082801985,-135,45
12,66,5,64,15.5,-4.05,399.27,-131.2,231,297,131,308,4,1,0,-14.643443228344,-180,0
42,66,5,64,14.3,-1.26,368.26,-48.74,211,283,169,315,4,1,400,-5.03543497309842,-180,0
99,66,5,64,16.12,-4.79,415.9,-147.27,231,287,172,314,4,1,500,-16.5491274813117,-180,0
10144,66,5,64,13.54,-4.57,346.78,-126.64,265,319,154,366,4,1,400,-18.6504884681964,-180,0
10166,66,5,64,14.4,2.94,365.83,67.94,231,292,173,321,4,1,300,11.5392978601252,-180,0
10224,66,5,90,13.14,1.88,342.61,15.74,261,295,151,338,4,1,200,8.14231112863838,-180,0
20260,66,5,64,15.06,-2.2,384.82,-66.78,271,346,165,376,4,1,100,-8.31111424993115,-180,0
20284,66,5,14,10.05,1.99,732.81,143.32,321,285,181,324,4,1,200,11.2002546226997,-180,0
20346,66,5,64,12.52,-6.85,314.31,-182.27,265,319,159,348,4,1,400,-28.6841540067607,-180,0
